site_id,month_year,actual_kwh,expected_kwh,performance_ratio,deviation_kwh,deviation_pct,year,month,quarter,month_sin,month_cos,is_summer,is_winter,is_spring,is_autumn,lag_1m,lag_3m,lag_6m,lag_12m,roll_avg_3m,expected_roll_3m,roll_avg_6m,expected_roll_6m,roll_avg_12m,expected_roll_12m,yoy_growth,is_anomaly,has_actual,total_historical_alerts,critical_alerts,medium_alerts,low_alerts,open_alerts,max_impact,avg_impact,inverter_fault_count,string_fault_count,communication_fault_count,grid_fault_count,optimizer_fault_count,module_fault_count,freezing_count,dc_isolation_count,has_critical_alert,alert_types_list
Site_010,2021-08-01,1251.0,1009.0,1.2398414271555995,242.0,23.98414271555996,2021,8,3,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1194.0,1503.0,225.0,1422.0,1441.6666666666667,1044.0,1201.3333333333333,939.0,993.5833333333334,820.6666666666666,-0.120253164556962,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2021-09-01,1052.0,884.0,1.1900452488687785,168.0,19.004524886877828,2021,9,3,-1.0,-1.8369701987210292e-16,0,0,0,1,1251.0,1628.0,1358.0,1190.0,1357.6666666666667,1037.3333333333333,1372.3333333333333,992.6666666666666,979.3333333333334,820.25,-0.1159663865546218,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2021-10-01,770.0,691.0,1.114327062228654,79.0,11.432706222865413,2021,10,4,-0.8660254037844386,0.5000000000000001,0,0,0,1,1052.0,1194.0,1300.0,772.0,1165.6666666666667,995.3333333333334,1321.3333333333333,993.1666666666666,967.8333333333334,819.9166666666666,-0.0025906735751295,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2021-11-01,664.0,529.0,1.2551984877126654,135.0,25.51984877126654,2021,11,4,-0.5000000000000004,0.8660254037844384,0,0,0,1,770.0,1251.0,1503.0,540.0,1024.3333333333333,861.3333333333334,1233.0,952.6666666666666,967.6666666666666,819.5833333333334,0.2296296296296296,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2021-12-01,371.0,489.0,0.7586912065439673,-118.0,-24.130879345603272,2021,12,4,-2.4492935982947064e-16,1.0,0,1,0,0,664.0,1052.0,1628.0,322.0,828.6666666666666,701.3333333333334,1093.1666666666667,869.3333333333334,978.0,819.3333333333334,0.1521739130434782,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-01-01,108.0,592.0,0.1824324324324324,-484.0,-81.75675675675676,2022,1,1,0.4999999999999999,0.8660254037844387,0,1,0,0,371.0,770.0,1194.0,469.0,601.6666666666666,569.6666666666666,883.6666666666666,782.5,982.0833333333334,819.25,-0.7697228144989339,1.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-02-01,417.0,684.0,0.6096491228070176,-267.0,-39.03508771929825,2022,2,1,0.8660254037844386,0.5000000000000001,0,1,0,0,108.0,664.0,1251.0,225.0,381.0,536.6666666666666,702.6666666666666,699.0,952.0,819.0,0.8533333333333333,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-03-01,990.0,876.0,1.13013698630137,114.0,13.013698630136986,2022,3,1,1.0,6.123233995736766e-17,0,0,1,0,417.0,371.0,1052.0,1358.0,298.6666666666667,588.3333333333334,563.6666666666666,644.8333333333334,968.0,818.75,-0.2709867452135494,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-04-01,1371.0,929.0,1.4757804090419806,442.0,47.57804090419806,2022,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,990.0,108.0,770.0,1300.0,505.0,717.3333333333334,553.3333333333334,643.5,937.3333333333334,818.3333333333334,0.0546153846153845,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-05-01,1659.0,1024.0,1.6201171875,635.0,62.01171875,2022,5,2,0.4999999999999999,-0.8660254037844387,0,0,1,0,1371.0,417.0,664.0,1503.0,926.0,829.6666666666666,653.5,683.1666666666666,943.25,817.9166666666666,0.1037924151696607,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-06-01,1593.0,1005.0,1.5850746268656717,588.0,58.507462686567166,2022,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,1659.0,990.0,371.0,1628.0,1340.0,943.0,819.3333333333334,765.6666666666666,956.25,817.5,-0.0214987714987715,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-07-01,1701.0,1088.0,1.5634191176470589,613.0,56.34191176470589,2022,7,3,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1593.0,1371.0,108.0,1194.0,1541.0,986.0,1023.0,851.6666666666666,953.3333333333334,817.0833333333334,0.4246231155778894,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-08-01,1445.0,1004.0,1.4392430278884465,441.0,43.92430278884462,2022,8,3,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1701.0,1659.0,417.0,1251.0,1651.0,1039.0,1288.5,934.3333333333334,995.5833333333334,816.6666666666666,0.1550759392486012,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-09-01,1109.0,879.0,1.2616609783845278,230.0,26.16609783845279,2022,9,3,-1.0,-1.8369701987210292e-16,0,0,0,1,1445.0,1593.0,990.0,1052.0,1579.6666666666667,1032.3333333333333,1459.8333333333333,987.6666666666666,1011.75,816.25,0.0541825095057033,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-10-01,821.0,688.0,1.193313953488372,133.0,19.33139534883721,2022,10,4,-0.8660254037844386,0.5000000000000001,0,0,0,1,1109.0,1701.0,1371.0,770.0,1418.3333333333333,990.3333333333334,1479.6666666666667,988.1666666666666,1016.5,815.8333333333334,0.0662337662337662,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-11-01,616.0,526.0,1.1711026615969582,90.0,17.110266159695815,2022,11,4,-0.5000000000000004,0.8660254037844384,0,0,0,1,821.0,1445.0,1659.0,664.0,1125.0,857.0,1388.0,948.0,1020.75,815.5833333333334,-0.072289156626506,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2022-12-01,438.0,486.0,0.9012345679012346,-48.0,-9.876543209876544,2022,12,4,-2.4492935982947064e-16,1.0,0,1,0,0,616.0,1109.0,1593.0,371.0,848.6666666666666,697.6666666666666,1214.1666666666667,865.0,1016.75,815.3333333333334,0.1805929919137465,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-01-01,317.0,589.0,0.5382003395585738,-272.0,-46.17996604414261,2023,1,1,0.4999999999999999,0.8660254037844387,0,1,0,0,438.0,821.0,1701.0,108.0,625.0,566.6666666666666,1021.6666666666666,778.5,1022.3333333333334,815.0833333333334,1.935185185185185,1.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-02-01,551.0,680.0,0.8102941176470588,-129.0,-18.97058823529412,2023,2,1,0.8660254037844386,0.5000000000000001,0,1,0,0,317.0,616.0,1445.0,417.0,457.0,533.6666666666666,791.0,695.3333333333334,1039.75,814.8333333333334,0.3213429256594724,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-03-01,1073.0,872.0,1.2305045871559632,201.0,23.05045871559633,2023,3,1,1.0,6.123233995736766e-17,0,0,1,0,551.0,438.0,1109.0,990.0,435.3333333333333,585.0,642.0,641.3333333333334,1050.9166666666667,814.5,0.0838383838383838,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-04-01,1268.0,925.0,1.3708108108108108,343.0,37.08108108108108,2023,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,1073.0,317.0,821.0,1371.0,647.0,713.6666666666666,636.0,640.1666666666666,1057.8333333333333,814.1666666666666,-0.075127644055434,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-05-01,1788.0,1019.0,1.7546614327772323,769.0,75.46614327772326,2023,5,2,0.4999999999999999,-0.8660254037844387,0,0,1,0,1268.0,551.0,616.0,1659.0,964.0,825.6666666666666,710.5,679.6666666666666,1049.25,813.8333333333334,0.077757685352622,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-06-01,1329.0,999.0,1.3303303303303304,330.0,33.03303303303304,2023,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,1788.0,1073.0,438.0,1593.0,1376.3333333333333,938.6666666666666,905.8333333333334,761.8333333333334,1060.0,813.4166666666666,-0.1657250470809792,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-07-01,1469.0,1082.0,1.3576709796672828,387.0,35.76709796672828,2023,7,3,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1329.0,1268.0,317.0,1701.0,1461.6666666666667,981.0,1054.3333333333333,847.3333333333334,1038.0,812.9166666666666,-0.1363903586125808,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-08-01,1328.0,999.0,1.3293293293293291,329.0,32.932932932932935,2023,8,3,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1469.0,1788.0,551.0,1445.0,1528.6666666666667,1033.3333333333333,1246.3333333333333,929.5,1018.6666666666666,812.4166666666666,-0.0809688581314879,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-09-01,979.0,875.0,1.1188571428571428,104.0,11.885714285714286,2023,9,3,-1.0,-1.8369701987210292e-16,0,0,0,1,1328.0,1329.0,1073.0,1109.0,1375.3333333333333,1026.6666666666667,1375.8333333333333,982.6666666666666,1008.9166666666666,812.0,-0.1172227231740307,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-10-01,849.0,684.0,1.2412280701754386,165.0,24.12280701754386,2023,10,4,-0.8660254037844386,0.5000000000000001,0,0,0,1,979.0,1469.0,1268.0,821.0,1258.6666666666667,985.3333333333334,1360.1666666666667,983.1666666666666,998.0833333333334,811.6666666666666,0.0341047503045066,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-11-01,628.0,524.0,1.1984732824427482,104.0,19.84732824427481,2023,11,4,-0.5000000000000004,0.8660254037844384,0,0,0,1,849.0,1328.0,1788.0,616.0,1052.0,852.6666666666666,1290.3333333333333,943.0,1000.4166666666666,811.3333333333334,0.0194805194805194,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2023-12-01,418.0,484.0,0.8636363636363636,-66.0,-13.636363636363637,2023,12,4,-2.4492935982947064e-16,1.0,0,1,0,0,628.0,979.0,1329.0,438.0,818.6666666666666,694.3333333333334,1097.0,860.5,1001.4166666666666,811.1666666666666,-0.045662100456621,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-01-01,280.0,586.0,0.4778156996587031,-306.0,-52.218430034129696,2024,1,1,0.4999999999999999,0.8660254037844387,0,1,0,0,418.0,849.0,1469.0,317.0,631.6666666666666,564.0,945.1666666666666,774.6666666666666,999.75,811.0,-0.1167192429022082,1.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-02-01,814.0,677.0,1.2023633677991137,137.0,20.23633677991137,2024,2,1,0.8660254037844386,0.5000000000000001,0,1,0,0,280.0,628.0,1328.0,551.0,442.0,531.3333333333334,747.0,692.0,996.6666666666666,810.75,0.4773139745916515,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-03-01,1002.0,868.0,1.154377880184332,134.0,15.43778801843318,2024,3,1,1.0,6.123233995736766e-17,0,0,1,0,814.0,418.0,979.0,1073.0,504.0,582.3333333333334,661.3333333333334,638.3333333333334,1018.5833333333334,810.5,-0.0661696178937558,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-04-01,1218.0,920.0,1.3239130434782609,298.0,32.391304347826086,2024,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,1002.0,280.0,849.0,1268.0,698.6666666666666,710.3333333333334,665.1666666666666,637.1666666666666,1012.6666666666666,810.1666666666666,-0.0394321766561513,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-05-01,1454.0,1014.0,1.4339250493096647,440.0,43.39250493096647,2024,5,2,0.4999999999999999,-0.8660254037844387,0,0,1,0,1218.0,814.0,628.0,1788.0,1011.3333333333334,821.6666666666666,726.6666666666666,676.5,1008.5,809.75,-0.1868008948545861,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-06-01,1605.0,995.0,1.6130653266331658,610.0,61.30653266331658,2024,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,1454.0,1002.0,418.0,1329.0,1224.6666666666667,934.0,864.3333333333334,758.1666666666666,980.6666666666666,809.3333333333334,0.2076749435665914,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-07-01,1476.0,1077.0,1.3704735376044568,399.0,37.04735376044568,2024,7,3,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1605.0,1218.0,280.0,1469.0,1425.6666666666667,976.3333333333334,1062.1666666666667,843.3333333333334,1003.6666666666666,809.0,0.0047651463580666,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-08-01,1354.0,994.0,1.3621730382293762,360.0,36.21730382293762,2024,8,3,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1476.0,1454.0,814.0,1328.0,1511.6666666666667,1028.6666666666667,1261.5,925.1666666666666,1004.25,808.5833333333334,0.019578313253012,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-09-01,1131.0,871.0,1.2985074626865671,260.0,29.85074626865672,2024,9,3,-1.0,-1.8369701987210292e-16,0,0,0,1,1354.0,1605.0,1002.0,979.0,1478.3333333333333,1022.0,1351.5,978.0,1006.4166666666666,808.1666666666666,0.1552604698672115,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-10-01,923.0,681.0,1.355359765051395,242.0,35.5359765051395,2024,10,4,-0.8660254037844386,0.5000000000000001,0,0,0,1,1131.0,1476.0,1218.0,849.0,1320.3333333333333,980.6666666666666,1373.0,978.5,1019.0833333333334,807.8333333333334,0.0871613663133097,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-11-01,626.0,521.0,1.201535508637236,105.0,20.15355086372361,2024,11,4,-0.5000000000000004,0.8660254037844384,0,0,0,1,923.0,1354.0,1454.0,628.0,1136.0,848.6666666666666,1323.8333333333333,938.6666666666666,1025.25,807.5833333333334,-0.0031847133757961,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2024-12-01,353.0,480.0,0.7354166666666667,-127.0,-26.45833333333333,2024,12,4,-2.4492935982947064e-16,1.0,0,1,0,0,626.0,1131.0,1605.0,418.0,893.3333333333334,691.0,1185.8333333333333,856.5,1025.0833333333333,807.3333333333334,-0.1555023923444976,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-01-01,426.0,583.0,0.7307032590051458,-157.0,-26.929674099485418,2025,1,1,0.4999999999999999,0.8660254037844387,0,1,0,0,353.0,923.0,1476.0,280.0,634.0,560.6666666666666,977.1666666666666,770.6666666666666,1019.6666666666666,807.0,0.5214285714285714,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-02-01,361.0,673.0,0.5364041604754829,-312.0,-46.35958395245171,2025,2,1,0.8660254037844386,0.5000000000000001,0,1,0,0,426.0,626.0,1354.0,814.0,468.3333333333333,528.0,802.1666666666666,688.3333333333334,1031.8333333333333,806.75,-0.5565110565110565,1.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-03-01,1048.0,863.0,1.2143684820393974,185.0,21.436848203939743,2025,3,1,1.0,6.123233995736766e-17,0,0,1,0,361.0,353.0,1131.0,1002.0,380.0,578.6666666666666,636.6666666666666,634.8333333333334,994.0833333333334,806.4166666666666,0.0459081836327346,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-04-01,1259.0,915.0,1.3759562841530055,344.0,37.59562841530055,2025,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,1048.0,426.0,923.0,1218.0,611.6666666666666,706.3333333333334,622.8333333333334,633.5,997.9166666666666,806.0,0.0336617405582921,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-05-01,1208.0,1009.0,1.197224975222993,199.0,19.722497522299307,2025,5,2,0.4999999999999999,-0.8660254037844387,0,0,1,0,1259.0,361.0,626.0,1454.0,889.3333333333334,817.0,678.8333333333334,672.5,1001.3333333333334,805.5833333333334,-0.1691884456671252,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-06-01,1398.0,990.0,1.412121212121212,408.0,41.21212121212121,2025,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,1208.0,1048.0,353.0,1605.0,1171.6666666666667,929.0,775.8333333333334,753.8333333333334,980.8333333333334,805.1666666666666,-0.1289719626168224,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-07-01,1525.0,1071.0,1.4239028944911298,454.0,42.39028944911298,2025,7,3,-0.4999999999999997,-0.8660254037844388,1,0,0,0,1398.0,1259.0,426.0,1476.0,1288.3333333333333,971.3333333333334,950.0,838.8333333333334,963.5833333333334,804.75,0.0331978319783197,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-08-01,1532.0,989.0,1.5490394337714863,543.0,54.90394337714864,2025,8,3,-0.8660254037844384,-0.5000000000000004,1,0,0,0,1525.0,1208.0,361.0,1354.0,1377.0,1023.3333333333334,1133.1666666666667,920.1666666666666,967.6666666666666,804.25,0.1314623338257017,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-09-01,1138.0,866.0,1.3140877598152425,272.0,31.40877598152425,2025,9,3,-1.0,-1.8369701987210292e-16,0,0,0,1,1532.0,1398.0,1048.0,1131.0,1485.0,1016.6666666666666,1328.3333333333333,972.8333333333334,982.5,803.8333333333334,0.0061892130857648,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-10-01,795.0,677.0,1.174298375184638,118.0,17.429837518463813,2025,10,4,-0.8660254037844386,0.5000000000000001,0,0,0,1,1138.0,1525.0,1259.0,923.0,1398.3333333333333,975.3333333333334,1343.3333333333333,973.3333333333334,983.0833333333334,803.4166666666666,-0.1386782231852654,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-11-01,515.0,518.0,0.9942084942084942,-3.0,-0.5791505791505791,2025,11,4,-0.5000000000000004,0.8660254037844384,0,0,0,1,795.0,1532.0,1208.0,626.0,1155.0,844.0,1266.0,933.6666666666666,972.4166666666666,803.0833333333334,-0.1773162939297125,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2025-12-01,393.0,481.0,0.817047817047817,-88.0,-18.29521829521829,2025,12,4,-2.4492935982947064e-16,1.0,0,1,0,0,515.0,1138.0,1398.0,353.0,816.0,687.0,1150.5,851.8333333333334,963.1666666666666,802.8333333333334,0.1133144475920679,0.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-01-01,285.0,580.0,0.4913793103448275,-295.0,-50.86206896551724,2026,1,1,0.4999999999999999,0.8660254037844387,0,1,0,0,393.0,795.0,1525.0,426.0,567.6666666666666,558.6666666666666,983.0,767.0,966.5,802.9166666666666,-0.3309859154929577,1.0,1,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-02-01,0.0,670.0,0.0,-670.0,-100.0,2026,2,1,0.8660254037844386,0.5000000000000001,0,1,0,0,285.0,515.0,1532.0,361.0,397.6666666666667,526.3333333333334,776.3333333333334,685.1666666666666,954.75,802.6666666666666,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-03-01,0.0,859.0,0.0,-859.0,-100.0,2026,3,1,1.0,6.123233995736766e-17,0,0,1,0,0.0,393.0,1138.0,1048.0,226.0,577.0,521.0,632.0,924.6666666666666,802.4166666666666,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-04-01,0.0,911.0,0.0,-911.0,-100.0,2026,4,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.0,285.0,795.0,1259.0,95.0,703.0,331.3333333333333,630.8333333333334,837.3333333333334,802.0833333333334,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-05-01,0.0,1004.0,0.0,-1004.0,-100.0,2026,5,2,0.4999999999999999,-0.8660254037844387,0,0,1,0,0.0,0.0,515.0,1208.0,0.0,813.3333333333334,198.8333333333333,669.8333333333334,732.4166666666666,801.75,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-06-01,0.0,985.0,0.0,-985.0,-100.0,2026,6,2,1.2246467991473532e-16,-1.0,1,0,0,0,0.0,0.0,393.0,1398.0,0.0,924.6666666666666,113.0,750.8333333333334,631.75,801.3333333333334,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
Site_010,2026-07-01,0.0,1066.0,0.0,-1066.0,-100.0,2026,7,3,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0.0,0.0,285.0,1525.0,0.0,966.6666666666666,47.5,834.8333333333334,515.25,800.9166666666666,-1.0,1.0,0,17,0,1,16,0,4.0,1.9411764705882355,0,3,13,0,12,0,1,0,0,String is not producing | No communication with Power Optimizer | Freezing Conditions on Site | No site communication
